user_id,timestamp,source_ip,login_status,failed_attempts,location
USER_0056,2025-12-09 18:18:21.494302,40.229.16.66,success,4,VPN
USER_0016,2025-12-27 18:18:21.494302,189.230.170.2,failed,1,Office
USER_0067,2025-11-24 18:18:21.494302,183.1.102.152,failed,3,Office
USER_0018,2026-02-14 18:18:21.494302,50.232.117.147,failed,5,VPN
USER_0074,2025-12-19 18:18:21.494302,29.207.196.243,success,5,Remote
USER_0036,2026-01-02 18:18:21.494302,118.128.234.110,failed,2,Office
USER_0057,2026-02-03 18:18:21.494302,60.163.160.16,failed,5,VPN
USER_0073,2025-11-26 18:18:21.494302,173.39.90.6,failed,5,VPN
USER_0070,2025-11-28 18:18:21.494302,121.176.61.95,failed,2,VPN
USER_0029,2026-01-19 18:18:21.494302,206.95.27.2,success,1,Remote
USER_0071,2025-11-21 18:18:21.494302,50.129.81.196,failed,5,Remote
USER_0077,2025-12-21 18:18:21.494302,8.134.239.27,success,4,VPN
USER_0046,2026-02-05 18:18:21.494302,140.86.190.239,failed,1,Remote
USER_0062,2025-12-22 18:18:21.494302,24.95.170.129,failed,0,VPN
USER_0082,2026-02-16 18:18:21.494302,38.180.155.97,failed,1,VPN
USER_0059,2025-11-26 18:18:21.494302,212.155.80.68,success,0,VPN
USER_0075,2026-01-23 18:18:21.494302,175.149.95.222,failed,1,Office
USER_0057,2026-02-05 18:18:21.494302,51.120.175.215,failed,0,Office
USER_0077,2026-01-23 18:18:21.494302,197.47.75.224,failed,2,Remote
USER_0057,2025-12-11 18:18:21.494302,66.181.34.110,failed,3,VPN
USER_0006,2025-12-20 18:18:21.494302,68.98.25.109,success,0,Office
USER_0071,2026-01-19 18:18:21.494302,92.122.190.150,failed,5,VPN
USER_0086,2026-02-11 18:18:21.494302,204.176.201.202,failed,5,Remote
USER_0010,2025-12-07 18:18:21.494302,75.163.91.109,success,0,VPN
USER_0017,2026-02-06 18:18:21.494302,126.188.245.25,success,0,Remote
USER_0016,2026-01-07 18:18:21.494302,161.17.55.46,success,0,VPN
USER_0056,2026-01-26 18:18:21.494302,24.139.200.241,failed,4,Office
USER_0055,2026-01-25 18:18:21.494302,184.204.209.249,success,1,Remote
USER_0072,2026-01-30 18:18:21.494302,32.164.232.201,failed,0,Remote
USER_0088,2026-01-16 18:18:21.494302,92.36.173.208,failed,2,Office
USER_0086,2026-01-24 18:18:21.494302,155.121.252.28,failed,5,Office
USER_0035,2025-11-21 18:18:21.494302,85.207.139.196,failed,5,VPN
USER_0026,2026-02-07 18:18:21.494302,101.100.193.248,success,1,Remote
USER_0001,2026-01-11 18:18:21.494302,162.11.220.17,failed,2,Office
USER_0010,2025-12-28 18:18:21.494302,192.228.131.155,failed,3,Office
USER_0043,2025-12-17 18:18:21.494302,188.144.117.204,success,4,VPN
USER_0057,2026-02-13 18:18:21.494302,86.228.69.84,failed,2,Office
USER_0089,2025-12-20 18:18:21.494302,141.19.173.181,success,0,Office
USER_0078,2026-02-05 18:18:21.494302,149.130.142.54,success,3,Remote
USER_0034,2025-12-08 18:18:21.494302,229.11.106.136,failed,2,Office
USER_0052,2025-11-24 18:18:21.494302,46.148.147.125,failed,0,Office
USER_0051,2026-01-10 18:18:21.494302,28.208.141.193,failed,2,Office
USER_0085,2025-12-06 18:18:21.494302,35.24.22.226,success,0,Office
USER_0015,2025-11-19 18:18:21.494302,87.14.235.207,failed,0,Remote
USER_0100,2025-12-17 18:18:21.494302,175.14.245.191,failed,2,VPN
USER_0065,2025-12-30 18:18:21.494302,242.28.218.196,failed,3,Office
USER_0022,2026-01-10 18:18:21.494302,95.113.212.219,failed,0,Remote
USER_0013,2026-01-17 18:18:21.494302,67.174.110.241,failed,2,Remote
USER_0007,2026-01-03 18:18:21.494302,84.190.247.80,failed,2,Office
USER_0046,2025-12-20 18:18:21.494302,20.204.216.75,success,4,Remote
USER_0043,2026-01-20 18:18:21.494302,50.144.30.190,failed,2,VPN
USER_0036,2025-11-30 18:18:21.494302,24.158.221.20,success,1,Remote
USER_0005,2025-12-24 18:18:21.494302,211.195.232.140,success,4,VPN
USER_0057,2026-01-31 18:18:21.494302,14.238.244.233,failed,1,Office
USER_0091,2025-12-07 18:18:21.494302,228.39.177.222,success,0,Remote
USER_0095,2025-12-14 18:18:21.494302,205.149.231.56,failed,0,VPN
USER_0019,2026-01-25 18:18:21.494302,63.39.81.150,failed,2,Office
USER_0086,2026-01-08 18:18:21.494302,87.158.165.51,success,0,Remote
USER_0044,2025-12-14 18:18:21.494302,50.65.2.51,success,0,Office
USER_0007,2025-11-28 18:18:21.494302,165.112.198.146,failed,2,Remote
USER_0037,2026-01-27 18:18:21.494302,43.237.240.26,success,0,Remote
USER_0009,2025-11-20 18:18:21.494302,124.222.74.120,success,3,Office
USER_0070,2025-12-15 18:18:21.494302,132.141.63.251,success,1,Office
USER_0087,2025-11-30 18:18:21.494302,230.245.135.235,failed,5,Remote
USER_0036,2026-01-25 18:18:21.494302,87.207.211.98,failed,5,Office
USER_0058,2025-12-07 18:18:21.494302,147.76.112.187,success,2,Remote
USER_0015,2025-12-28 18:18:21.494302,230.105.227.58,failed,5,Remote
USER_0024,2026-02-02 18:18:21.494302,108.110.229.71,success,5,VPN
USER_0066,2026-01-15 18:18:21.494302,217.202.34.149,success,1,Remote
USER_0013,2025-11-29 18:18:21.494302,135.86.239.246,success,3,VPN
USER_0018,2025-12-20 18:18:21.494302,214.85.112.191,success,2,Office
USER_0062,2025-12-06 18:18:21.494302,89.25.90.221,success,5,Remote
USER_0024,2026-01-10 18:18:21.494302,206.2.224.86,failed,4,Office
USER_0065,2025-12-13 18:18:21.494302,19.44.200.197,failed,5,Remote
USER_0050,2026-01-29 18:18:21.494302,143.29.109.151,success,4,Office
USER_0023,2025-12-25 18:18:21.494302,26.125.195.173,failed,5,VPN
USER_0033,2026-01-13 18:18:21.494302,254.63.163.113,failed,4,VPN
USER_0023,2026-01-21 18:18:21.494302,238.165.108.218,success,1,VPN
USER_0078,2025-12-02 18:18:21.494302,139.234.124.235,failed,4,VPN
USER_0021,2026-01-06 18:18:21.494302,43.217.200.28,failed,0,Office
USER_0080,2026-02-16 18:18:21.494302,221.104.143.161,success,1,Remote
USER_0089,2025-12-09 18:18:21.494302,127.130.65.81,success,1,Office
USER_0065,2025-12-29 18:18:21.494302,161.203.6.168,failed,1,Remote
USER_0067,2025-12-07 18:18:21.494302,161.240.203.231,success,4,Office
USER_0043,2026-02-16 18:18:21.494302,144.70.65.154,success,2,VPN
USER_0069,2025-11-22 18:18:21.494302,116.162.190.124,failed,0,VPN
USER_0043,2026-02-16 18:18:21.494302,147.95.79.63,success,3,Office
USER_0088,2026-01-12 18:18:21.494302,230.87.95.37,success,1,VPN
USER_0056,2025-12-19 18:18:21.494302,52.223.92.211,failed,4,VPN
USER_0046,2026-01-09 18:18:21.494302,148.225.195.102,failed,2,VPN
USER_0004,2025-12-05 18:18:21.494302,40.212.91.225,failed,2,Remote
USER_0089,2025-12-10 18:18:21.494302,190.172.152.63,success,2,Office
USER_0056,2025-12-06 18:18:21.494302,155.179.218.157,success,4,Remote
USER_0020,2026-01-08 18:18:21.494302,154.198.158.36,failed,5,Remote
USER_0054,2025-12-12 18:18:21.494302,202.40.7.155,success,3,Office
USER_0030,2026-01-10 18:18:21.494302,142.245.141.158,success,4,Remote
USER_0038,2026-01-15 18:18:21.494302,13.36.221.57,failed,3,Remote
USER_0088,2025-12-21 18:18:21.494302,146.31.145.164,success,0,Remote
USER_0003,2026-01-25 18:18:21.494302,85.83.93.70,success,1,Remote
USER_0069,2026-01-16 18:18:21.494302,198.217.104.25,failed,1,Office
USER_0011,2025-12-22 18:18:21.494302,16.2.107.204,success,1,VPN
USER_0050,2025-11-24 18:18:21.494302,139.79.61.215,failed,4,Remote
USER_0042,2026-01-04 18:18:21.494302,165.188.47.131,failed,4,Office
USER_0079,2025-12-12 18:18:21.494302,249.255.143.4,success,5,Remote
USER_0018,2025-12-31 18:18:21.494302,46.82.215.2,failed,4,Remote
USER_0054,2025-12-17 18:18:21.494302,151.39.206.84,failed,5,Remote
USER_0019,2025-12-23 18:18:21.494302,163.40.213.174,success,5,VPN
USER_0091,2025-11-25 18:18:21.494302,8.251.254.235,success,2,VPN
USER_0008,2026-02-09 18:18:21.494302,79.173.205.168,failed,4,Office
USER_0003,2025-11-28 18:18:21.494302,158.227.150.21,failed,5,Office
USER_0098,2026-01-10 18:18:21.494302,239.135.104.158,failed,2,Office
USER_0094,2025-12-31 18:18:21.494302,117.1.37.103,failed,1,Remote
USER_0042,2025-12-08 18:18:21.494302,234.245.54.21,success,2,Remote
USER_0079,2026-01-07 18:18:21.494302,204.168.184.246,failed,5,Remote
USER_0074,2025-12-22 18:18:21.494302,155.0.27.77,success,5,VPN
USER_0013,2026-01-13 18:18:21.494302,244.179.213.194,failed,5,VPN
USER_0047,2026-01-17 18:18:21.494302,57.68.242.96,failed,4,VPN
USER_0070,2026-01-18 18:18:21.494302,9.65.24.143,failed,5,Office
USER_0078,2026-01-11 18:18:21.494302,136.47.139.26,failed,1,VPN
USER_0029,2026-02-15 18:18:21.494302,83.137.247.71,failed,5,VPN
USER_0042,2026-01-14 18:18:21.494302,216.43.222.239,success,2,Office
USER_0081,2025-12-23 18:18:21.494302,154.55.25.17,failed,5,Remote
USER_0006,2025-11-26 18:18:21.494302,150.44.73.68,failed,1,Office
USER_0053,2026-01-03 18:18:21.494302,193.184.37.118,success,4,Office
USER_0075,2025-11-25 18:18:21.494302,3.155.187.197,success,2,VPN
USER_0069,2025-12-24 18:18:21.494302,31.195.173.214,failed,4,Remote
USER_0070,2025-12-17 18:18:21.494302,232.4.205.71,failed,5,Office
USER_0099,2025-12-28 18:18:21.494302,187.28.243.164,success,1,Office
USER_0005,2025-12-14 18:18:21.494302,153.250.187.26,success,0,VPN
USER_0079,2025-12-27 18:18:21.494302,172.62.119.147,failed,1,Remote
USER_0013,2025-12-09 18:18:21.494302,235.34.230.121,failed,1,VPN
USER_0027,2025-12-31 18:18:21.494302,54.128.106.198,failed,0,Remote
USER_0076,2026-01-22 18:18:21.494302,54.32.205.189,success,5,Remote
USER_0056,2026-02-11 18:18:21.494302,89.161.45.169,failed,1,Office
USER_0045,2026-01-27 18:18:21.494302,144.75.236.15,success,1,Office
USER_0001,2025-12-07 18:18:21.494302,223.164.147.184,success,1,Remote
USER_0065,2026-01-31 18:18:21.494302,31.247.26.255,success,4,Remote
USER_0079,2025-11-22 18:18:21.494302,4.22.87.111,failed,1,Office
USER_0099,2026-01-06 18:18:21.494302,163.119.70.119,failed,1,Office
USER_0053,2025-12-06 18:18:21.494302,38.30.76.200,success,2,Remote
USER_0057,2026-01-04 18:18:21.494302,32.82.133.85,success,2,Office
USER_0056,2026-02-12 18:18:21.494302,206.27.101.5,success,1,Office
USER_0080,2026-02-04 18:18:21.494302,156.107.84.175,failed,2,Office
USER_0018,2026-02-09 18:18:21.494302,71.48.27.112,failed,1,VPN
USER_0086,2026-01-13 18:18:21.494302,163.157.225.23,success,0,Remote
USER_0070,2026-01-31 18:18:21.494302,85.247.173.18,success,5,Office
USER_0051,2026-02-12 18:18:21.494302,249.235.166.79,success,1,Office
USER_0037,2025-11-28 18:18:21.494302,75.248.118.168,failed,2,Remote
USER_0093,2025-12-05 18:18:21.494302,85.10.229.216,success,2,Office
USER_0006,2026-01-08 18:18:21.494302,56.139.190.162,failed,2,VPN
USER_0082,2025-11-30 18:18:21.494302,246.107.211.72,success,2,Office
USER_0026,2025-12-23 18:18:21.494302,196.95.28.76,success,0,Office
USER_0048,2025-12-26 18:18:21.494302,107.85.72.112,failed,5,Office
USER_0049,2025-12-26 18:18:21.494302,71.99.181.64,failed,5,Remote
USER_0100,2025-12-20 18:18:21.494302,167.47.189.168,success,4,Office
USER_0007,2026-02-14 18:18:21.494302,174.200.88.76,success,0,Office
USER_0025,2026-02-02 18:18:21.494302,231.243.115.99,failed,5,Office
USER_0020,2025-12-06 18:18:21.494302,24.149.213.93,failed,0,Remote
USER_0018,2026-01-28 18:18:21.494302,121.3.153.148,success,1,Remote
USER_0044,2025-12-13 18:18:21.494302,108.184.42.99,failed,5,VPN
USER_0026,2025-11-22 18:18:21.494302,37.167.21.133,failed,4,VPN
USER_0095,2026-01-25 18:18:21.494302,63.4.196.155,success,4,Office
USER_0073,2026-02-06 18:18:21.494302,103.129.107.249,success,3,VPN
USER_0045,2025-12-15 18:18:21.494302,32.171.49.203,failed,3,Remote
USER_0053,2026-02-09 18:18:21.494302,142.122.140.59,success,3,VPN
USER_0030,2026-02-03 18:18:21.494302,132.194.123.202,success,1,Remote
USER_0095,2026-01-05 18:18:21.494302,176.44.238.158,success,5,Office
USER_0008,2025-12-22 18:18:21.494302,171.161.18.252,success,1,VPN
USER_0095,2026-02-10 18:18:21.494302,99.132.94.209,failed,3,Remote
USER_0016,2025-12-19 18:18:21.494302,24.110.159.126,success,1,Remote
USER_0005,2026-01-29 18:18:21.494302,119.244.203.222,failed,3,Office
USER_0031,2025-12-10 18:18:21.494302,214.86.116.6,failed,1,VPN
USER_0071,2025-11-26 18:18:21.494302,195.53.22.112,failed,0,VPN
USER_0015,2026-01-07 18:18:21.494302,242.6.222.171,failed,4,VPN
USER_0023,2025-12-23 18:18:21.494302,73.108.31.191,failed,4,VPN
USER_0086,2025-12-24 18:18:21.494302,213.21.163.200,success,2,VPN
USER_0033,2026-01-11 18:18:21.494302,106.54.70.180,success,3,Remote
USER_0064,2025-12-28 18:18:21.494302,96.160.253.147,success,5,Remote
USER_0096,2026-01-19 18:18:21.494302,15.58.246.106,failed,5,Office
USER_0080,2026-01-09 18:18:21.494302,124.217.223.175,failed,3,VPN
USER_0083,2025-11-28 18:18:21.494302,244.223.54.210,failed,3,Remote
USER_0075,2025-11-18 18:18:21.494302,82.149.135.124,success,0,Remote
USER_0081,2025-12-14 18:18:21.494302,138.31.208.11,success,2,VPN
USER_0026,2025-12-22 18:18:21.494302,244.91.138.7,success,4,Office
USER_0093,2025-12-28 18:18:21.494302,150.124.60.116,success,5,VPN
USER_0031,2026-02-15 18:18:21.494302,239.151.219.33,success,5,Remote
USER_0084,2025-12-20 18:18:21.494302,165.122.247.41,failed,5,Office
USER_0021,2026-02-11 18:18:21.494302,186.1.126.67,success,0,Remote
USER_0088,2025-12-28 18:18:21.494302,201.98.214.143,success,3,VPN
USER_0048,2026-01-18 18:18:21.494302,22.55.77.169,success,1,VPN
USER_0055,2026-02-11 18:18:21.494302,4.91.106.0,success,2,Remote
USER_0052,2026-01-18 18:18:21.494302,174.131.34.0,success,5,VPN
USER_0041,2026-01-14 18:18:21.494302,117.249.55.246,success,2,Office
USER_0020,2026-01-01 18:18:21.494302,202.219.148.153,failed,4,Office
USER_0021,2026-01-12 18:18:21.494302,101.110.107.240,failed,3,VPN
USER_0038,2025-12-23 18:18:21.494302,26.236.123.226,success,0,VPN
USER_0074,2025-12-03 18:18:21.494302,165.110.227.48,success,2,Office
USER_0096,2025-12-23 18:18:21.494302,111.239.219.119,success,1,Office
USER_0088,2026-02-15 18:18:21.494302,104.98.198.112,success,0,Remote
USER_0003,2025-12-14 18:18:21.494302,32.112.78.187,success,5,Remote
USER_0024,2025-12-25 18:18:21.494302,69.197.63.250,failed,4,VPN
USER_0064,2026-01-01 18:18:21.494302,86.189.31.65,success,0,Office
USER_0100,2025-12-15 18:18:21.494302,30.56.84.132,failed,3,Office
USER_0062,2025-12-07 18:18:21.494302,233.4.31.26,failed,3,Office
USER_0034,2026-01-06 18:18:21.494302,101.72.25.111,success,1,Office
USER_0039,2025-12-09 18:18:21.494302,81.227.67.167,failed,3,Office
USER_0023,2025-12-16 18:18:21.494302,54.102.69.0,success,2,Office
USER_0058,2025-12-10 18:18:21.494302,223.113.85.63,success,2,VPN
USER_0007,2025-12-08 18:18:21.494302,71.63.74.172,failed,1,Office
USER_0010,2026-01-02 18:18:21.494302,151.137.26.247,success,0,Office
USER_0099,2025-12-24 18:18:21.494302,242.66.148.240,failed,2,Office
USER_0061,2025-12-13 18:18:21.494302,162.23.220.14,failed,2,Remote
USER_0095,2026-02-04 18:18:21.494302,131.85.131.124,failed,0,Office
USER_0034,2026-02-12 18:18:21.494302,193.208.236.63,success,3,VPN
USER_0031,2025-12-27 18:18:21.494302,174.233.43.70,success,3,VPN
USER_0065,2026-01-23 18:18:21.494302,120.27.88.197,failed,4,Office
USER_0049,2026-01-11 18:18:21.494302,78.247.72.248,failed,1,Remote
USER_0041,2026-01-11 18:18:21.494302,95.79.107.128,success,4,Remote
USER_0093,2026-01-31 18:18:21.494302,179.162.165.168,success,4,VPN
USER_0077,2025-12-08 18:18:21.494302,249.44.60.66,success,4,VPN
USER_0088,2026-02-07 18:18:21.494302,74.113.165.225,success,3,VPN
USER_0020,2025-12-06 18:18:21.494302,64.165.108.200,success,1,VPN
USER_0080,2026-02-15 18:18:21.494302,164.172.95.54,success,4,Office
USER_0037,2026-02-07 18:18:21.494302,124.119.131.227,failed,2,VPN
USER_0073,2025-12-05 18:18:21.494302,111.185.73.85,success,0,Office
USER_0089,2025-11-19 18:18:21.494302,18.123.221.250,failed,2,Remote
USER_0032,2025-12-02 18:18:21.494302,27.206.157.54,success,4,Office
USER_0066,2026-01-09 18:18:21.494302,54.53.63.2,failed,2,VPN
USER_0075,2026-01-14 18:18:21.494302,3.197.56.235,success,3,VPN
USER_0066,2025-12-03 18:18:21.494302,53.21.182.131,success,3,VPN
USER_0012,2025-11-27 18:18:21.494302,38.134.116.126,success,3,Office
USER_0025,2026-01-30 18:18:21.494302,23.186.133.203,failed,1,VPN
USER_0015,2025-12-02 18:18:21.494302,164.8.147.45,success,2,VPN
USER_0039,2025-12-06 18:18:21.494302,163.23.77.186,success,3,Remote
USER_0067,2026-01-21 18:18:21.494302,4.32.168.186,failed,3,VPN
USER_0047,2025-12-26 18:18:21.494302,121.123.153.197,success,3,Remote
USER_0067,2026-01-28 18:18:21.494302,144.8.211.158,success,5,Office
USER_0070,2025-12-21 18:18:21.494302,87.21.248.4,success,5,VPN
USER_0034,2026-01-18 18:18:21.494302,114.231.204.237,success,0,Remote
USER_0003,2025-11-18 18:18:21.494302,84.149.94.189,failed,4,VPN
USER_0020,2026-01-03 18:18:21.494302,124.63.57.25,failed,5,Remote
USER_0053,2025-12-29 18:18:21.494302,168.79.103.65,success,2,Remote
USER_0091,2026-01-06 18:18:21.494302,24.193.198.119,failed,2,Remote
USER_0063,2025-11-27 18:18:21.494302,140.151.145.161,success,2,Remote
USER_0036,2025-12-12 18:18:21.494302,95.60.133.191,success,4,Office
USER_0095,2026-01-19 18:18:21.494302,204.3.79.107,success,5,Remote
USER_0078,2026-02-11 18:18:21.494302,162.4.164.25,success,2,Remote
USER_0010,2026-02-16 18:18:21.494302,3.18.165.6,failed,5,Remote
USER_0073,2026-01-27 18:18:21.494302,53.10.103.89,failed,5,Remote
USER_0037,2026-01-17 18:18:21.494302,86.138.5.17,success,4,Remote
USER_0091,2025-12-30 18:18:21.494302,181.87.239.244,failed,4,Remote
USER_0084,2026-01-30 18:18:21.494302,50.232.11.41,failed,5,Remote
USER_0069,2025-11-23 18:18:21.494302,63.251.103.242,failed,3,Remote
USER_0040,2025-11-28 18:18:21.494302,125.154.141.253,success,4,Office
USER_0002,2025-12-31 18:18:21.494302,119.241.222.34,failed,5,Remote
USER_0021,2025-12-18 18:18:21.494302,95.43.129.0,failed,3,VPN
USER_0043,2026-02-03 18:18:21.494302,177.192.62.55,failed,2,VPN
USER_0030,2025-12-20 18:18:21.494302,252.43.158.239,failed,2,Remote
USER_0081,2026-01-22 18:18:21.494302,136.34.16.18,success,2,Remote
USER_0093,2026-01-14 18:18:21.494302,152.51.81.178,failed,5,VPN
USER_0100,2025-12-18 18:18:21.494302,161.97.164.114,success,2,VPN
USER_0082,2025-12-27 18:18:21.494302,121.67.213.24,success,2,Office
USER_0010,2025-12-15 18:18:21.494302,143.243.51.73,failed,5,Office
USER_0022,2026-01-28 18:18:21.494302,185.59.87.194,success,0,Remote
USER_0041,2026-02-09 18:18:21.494302,156.59.170.88,success,5,Office
USER_0015,2026-01-12 18:18:21.494302,47.210.90.229,failed,2,VPN
USER_0086,2026-01-27 18:18:21.494302,60.231.134.5,success,5,VPN
USER_0093,2026-01-18 18:18:21.494302,165.24.225.146,failed,2,VPN
USER_0003,2025-11-23 18:18:21.494302,100.108.150.69,failed,4,VPN
USER_0010,2025-12-23 18:18:21.494302,96.17.33.174,failed,5,VPN
USER_0092,2026-01-19 18:18:21.494302,254.162.65.218,success,5,Office
USER_0020,2025-11-18 18:18:21.494302,206.34.120.84,success,2,Office
USER_0014,2025-12-06 18:18:21.494302,202.120.125.16,success,5,VPN
USER_0032,2026-02-11 18:18:21.494302,243.150.19.32,success,3,Office
USER_0087,2025-12-20 18:18:21.494302,235.174.152.59,success,3,VPN
USER_0005,2026-01-07 18:18:21.494302,22.230.249.249,failed,4,VPN
USER_0036,2025-12-08 18:18:21.494302,101.64.96.99,failed,1,VPN
USER_0099,2026-01-08 18:18:21.494302,151.54.243.135,success,2,Remote
USER_0093,2026-01-05 18:18:21.494302,49.85.4.144,success,3,Office
USER_0016,2026-02-14 18:18:21.494302,109.189.168.224,success,5,Office
USER_0041,2025-12-07 18:18:21.494302,244.212.255.220,failed,0,VPN
USER_0029,2025-11-24 18:18:21.494302,75.159.1.241,failed,3,VPN
USER_0016,2025-11-29 18:18:21.494302,2.20.12.16,failed,1,Remote
USER_0018,2025-12-06 18:18:21.494302,132.191.34.52,success,4,Office
USER_0087,2025-12-22 18:18:21.494302,139.5.134.225,failed,1,Remote
USER_0070,2025-12-08 18:18:21.494302,249.246.52.202,success,3,VPN
USER_0049,2025-12-02 18:18:21.494302,141.36.147.59,success,4,Remote
USER_0060,2025-11-20 18:18:21.494302,65.176.90.222,success,5,Remote
USER_0078,2026-01-06 18:18:21.494302,51.236.99.90,failed,0,Remote
USER_0090,2026-02-01 18:18:21.494302,225.92.197.160,success,5,Office
USER_0019,2025-11-20 18:18:21.494302,127.249.60.138,success,5,VPN
USER_0019,2026-01-18 18:18:21.494302,210.121.23.80,success,3,VPN
USER_0080,2025-12-07 18:18:21.494302,139.86.213.156,failed,1,Remote
USER_0039,2026-01-04 18:18:21.494302,245.154.121.201,success,3,Remote
USER_0050,2026-01-03 18:18:21.494302,145.106.47.169,success,2,Remote
USER_0013,2026-01-14 18:18:21.494302,198.51.235.199,success,1,Remote
USER_0098,2026-01-12 18:18:21.494302,127.93.150.100,success,1,Office
USER_0040,2026-02-04 18:18:21.494302,79.124.46.147,success,0,Office
USER_0056,2026-01-12 18:18:21.494302,82.33.130.82,failed,1,Office
USER_0097,2026-01-23 18:18:21.494302,47.7.220.105,failed,5,VPN
USER_0052,2026-02-03 18:18:21.494302,4.55.253.99,success,3,VPN
USER_0029,2025-12-30 18:18:21.494302,23.61.18.2,failed,0,Office
USER_0060,2026-02-15 18:18:21.494302,119.48.226.164,success,5,Office
USER_0043,2025-12-04 18:18:21.494302,174.31.116.90,success,5,VPN
USER_0093,2026-02-01 18:18:21.494302,90.136.13.71,failed,1,VPN
USER_0008,2025-11-30 18:18:21.494302,28.229.103.180,success,5,Remote
USER_0027,2026-02-02 18:18:21.494302,113.207.145.43,success,2,Office
USER_0028,2025-12-26 18:18:21.494302,206.179.19.0,success,1,VPN
USER_0062,2026-01-25 18:18:21.494302,12.118.125.216,failed,2,Remote
USER_0040,2026-01-06 18:18:21.494302,5.246.63.0,success,3,Office
USER_0098,2026-02-07 18:18:21.494302,226.27.232.239,failed,2,Office
USER_0018,2026-02-03 18:18:21.494302,147.75.70.14,success,1,Office
USER_0024,2025-11-28 18:18:21.494302,200.247.249.202,failed,1,Office
USER_0097,2026-01-19 18:18:21.494302,231.204.196.109,failed,2,Remote
USER_0055,2026-02-08 18:18:21.494302,50.41.178.110,failed,2,Remote
USER_0014,2025-11-18 18:18:21.494302,190.19.44.39,failed,0,Office
USER_0005,2025-12-07 18:18:21.494302,120.230.31.142,success,5,VPN
USER_0029,2026-01-29 18:18:21.494302,203.162.98.18,success,0,Remote
USER_0034,2026-01-01 18:18:21.494302,106.220.143.196,success,4,Office
USER_0095,2026-02-16 18:18:21.494302,34.224.168.199,success,0,VPN
USER_0084,2026-01-14 18:18:21.494302,59.27.24.163,failed,1,Office
USER_0076,2025-12-24 18:18:21.494302,103.148.5.50,failed,0,Remote
USER_0009,2025-12-06 18:18:21.494302,59.151.4.218,failed,2,VPN
USER_0075,2026-02-16 18:18:21.494302,79.230.38.189,failed,5,Office
USER_0013,2025-12-27 18:18:21.494302,239.188.148.21,failed,5,VPN
USER_0099,2025-12-30 18:18:21.494302,211.172.165.193,failed,5,Office
USER_0071,2026-01-08 18:18:21.494302,154.63.78.13,failed,5,Office
USER_0015,2025-11-29 18:18:21.494302,169.224.217.165,failed,0,Office
USER_0037,2026-01-28 18:18:21.494302,181.10.13.245,failed,4,VPN
USER_0044,2025-11-18 18:18:21.494302,50.208.215.113,failed,5,VPN
USER_0017,2026-01-23 18:18:21.494302,229.142.201.139,failed,5,VPN
USER_0056,2025-12-09 18:18:21.494302,185.247.237.253,failed,0,Office
USER_0090,2025-12-04 18:18:21.494302,11.185.204.134,success,0,Office
USER_0004,2026-02-13 18:18:21.494302,180.22.148.93,failed,0,Office
USER_0063,2025-12-08 18:18:21.494302,53.92.67.255,success,5,Remote
USER_0034,2025-12-29 18:18:21.494302,178.123.245.145,failed,4,VPN
USER_0052,2026-01-09 18:18:21.494302,62.230.151.206,failed,2,Office
USER_0040,2026-02-13 18:18:21.494302,67.38.86.68,success,3,VPN
USER_0019,2026-02-05 18:18:21.494302,188.204.48.79,failed,3,VPN
USER_0014,2026-02-10 18:18:21.494302,251.2.203.95,success,5,Office
USER_0010,2026-02-05 18:18:21.494302,79.101.158.4,failed,2,VPN
USER_0029,2025-11-25 18:18:21.494302,1.20.144.116,failed,4,Office
USER_0042,2026-02-09 18:18:21.494302,56.191.6.101,success,0,Office
USER_0089,2025-11-21 18:18:21.494302,232.108.153.44,failed,0,VPN
USER_0004,2025-12-16 18:18:21.494302,144.195.21.30,failed,1,VPN
USER_0033,2026-02-15 18:18:21.494302,237.73.130.108,success,3,Office
USER_0068,2026-01-06 18:18:21.494302,205.64.82.110,success,5,Remote
USER_0091,2025-11-19 18:18:21.494302,208.10.187.229,success,0,Remote
USER_0009,2026-01-03 18:18:21.494302,62.82.45.160,failed,1,Office
USER_0084,2026-01-29 18:18:21.494302,90.171.143.103,failed,2,Office
USER_0081,2026-02-06 18:18:21.494302,206.217.130.45,success,2,Remote
USER_0004,2025-11-21 18:18:21.494302,164.193.97.30,failed,0,Office
USER_0033,2025-12-11 18:18:21.494302,174.219.217.106,failed,2,Office
USER_0035,2025-11-30 18:18:21.494302,17.71.5.94,failed,5,Remote
USER_0050,2026-01-03 18:18:21.494302,135.50.96.56,failed,5,Office
USER_0086,2026-01-05 18:18:21.494302,241.150.155.32,failed,0,VPN
USER_0006,2025-12-16 18:18:21.494302,139.216.143.180,success,0,VPN
USER_0003,2025-12-19 18:18:21.494302,200.57.207.158,failed,4,Office
USER_0023,2026-02-11 18:18:21.494302,3.69.195.241,success,1,Remote
USER_0017,2026-01-26 18:18:21.494302,38.39.127.159,failed,0,Office
USER_0029,2026-01-15 18:18:21.494302,124.59.109.251,success,4,VPN
USER_0003,2025-11-26 18:18:21.494302,249.92.58.121,failed,1,Remote
USER_0026,2026-01-17 18:18:21.494302,8.153.48.175,success,4,VPN
USER_0007,2026-01-27 18:18:21.494302,36.155.88.148,failed,2,VPN
USER_0024,2025-12-21 18:18:21.494302,167.179.15.23,failed,4,VPN
USER_0033,2025-12-01 18:18:21.494302,122.222.111.157,success,0,Office
