user_id,timestamp,activity_type,resource,status,data_volume_mb
USER_0087,2025-12-10 18:18:21.471900,email_send,resource_45,blocked,607.93
USER_0082,2025-12-29 18:18:21.471900,data_download,resource_6,success,625.91
USER_0062,2026-01-03 18:18:21.471900,file_access,resource_20,success,903.97
USER_0069,2025-12-23 18:18:21.471900,email_send,resource_48,failed,998.29
USER_0082,2025-11-21 18:18:21.471900,login,resource_10,blocked,429.04
USER_0060,2026-01-29 18:18:21.471900,login,resource_19,failed,470.18
USER_0052,2026-02-10 18:18:21.471900,file_access,resource_10,success,203.33
USER_0013,2025-12-30 18:18:21.471900,file_access,resource_33,failed,313.57
USER_0061,2026-01-14 18:18:21.471900,file_access,resource_2,blocked,621.56
USER_0088,2025-12-09 18:18:21.471900,file_access,resource_26,failed,572.58
USER_0088,2025-11-27 18:18:21.471900,data_download,resource_35,success,310.44
USER_0079,2026-01-15 18:18:21.471900,login,resource_5,success,491.21
USER_0092,2026-01-14 18:18:21.471900,email_send,resource_27,success,889.44
USER_0014,2026-01-22 18:18:21.471900,file_access,resource_22,success,660.15
USER_0058,2026-02-07 18:18:21.471900,email_send,resource_50,blocked,702.41
USER_0067,2026-01-22 18:18:21.471900,file_access,resource_46,failed,624.72
USER_0004,2025-11-24 18:18:21.471900,file_access,resource_8,failed,918.97
USER_0027,2025-12-19 18:18:21.471900,file_access,resource_21,blocked,309.62
USER_0099,2025-12-28 18:18:21.471900,email_send,resource_13,blocked,788.59
USER_0022,2026-02-12 18:18:21.471900,data_download,resource_6,success,75.7
USER_0031,2026-01-24 18:18:21.471900,data_download,resource_31,success,638.79
USER_0067,2026-01-04 18:18:21.471900,data_download,resource_32,success,656.31
USER_0028,2026-01-14 18:18:21.471900,email_send,resource_44,success,673.43
USER_0086,2026-02-16 18:18:21.471900,login,resource_49,failed,846.02
USER_0070,2025-12-26 18:18:21.471900,email_send,resource_15,success,612.01
USER_0075,2026-01-28 18:18:21.471900,login,resource_19,success,444.53
USER_0076,2026-01-29 18:18:21.471900,data_download,resource_49,success,778.97
USER_0083,2026-01-12 18:18:21.471900,data_download,resource_44,failed,666.88
USER_0070,2025-12-20 18:18:21.471900,file_access,resource_35,blocked,11.06
USER_0002,2026-01-14 18:18:21.471900,data_download,resource_35,blocked,16.93
USER_0050,2026-02-03 18:18:21.471900,data_download,resource_45,blocked,583.0
USER_0051,2026-01-27 18:18:21.471900,email_send,resource_12,failed,820.86
USER_0036,2025-12-13 18:18:21.471900,data_download,resource_28,failed,197.78
USER_0063,2025-11-20 18:18:21.471900,file_access,resource_30,blocked,84.12
USER_0095,2025-12-07 18:18:21.471900,file_access,resource_34,failed,353.72
USER_0007,2025-12-21 18:18:21.471900,data_download,resource_29,success,376.48
USER_0002,2026-02-03 18:18:21.471900,file_access,resource_6,blocked,861.88
USER_0082,2026-01-23 18:18:21.471900,data_download,resource_11,success,109.98
USER_0055,2026-01-17 18:18:21.471900,file_access,resource_15,failed,333.72
USER_0090,2026-01-06 18:18:21.471900,data_download,resource_2,failed,997.3
USER_0016,2026-01-04 18:18:21.471900,login,resource_12,success,132.08
USER_0050,2026-01-18 18:18:21.471900,data_download,resource_16,blocked,0.85
USER_0017,2025-11-26 18:18:21.471900,file_access,resource_9,blocked,538.25
USER_0098,2026-01-23 18:18:21.471900,file_access,resource_47,blocked,456.62
USER_0095,2025-11-30 18:18:21.471900,data_download,resource_24,success,167.89
USER_0034,2026-01-31 18:18:21.471900,login,resource_43,blocked,931.59
USER_0014,2025-11-29 18:18:21.471900,file_access,resource_8,success,74.52
USER_0092,2025-12-01 18:18:21.471900,email_send,resource_3,blocked,88.68
USER_0055,2026-01-01 18:18:21.471900,login,resource_33,failed,29.0
USER_0027,2025-12-27 18:18:21.471900,file_access,resource_5,success,901.95
USER_0043,2026-01-22 18:18:21.471900,file_access,resource_4,failed,978.68
USER_0090,2025-11-22 18:18:21.471900,login,resource_5,success,224.0
USER_0061,2026-02-13 18:18:21.471900,email_send,resource_10,success,699.77
USER_0070,2025-12-04 18:18:21.471900,email_send,resource_44,blocked,825.87
USER_0073,2025-12-18 18:18:21.471900,data_download,resource_35,blocked,208.65
USER_0072,2025-12-26 18:18:21.471900,login,resource_40,success,684.96
USER_0012,2025-11-21 18:18:21.471900,login,resource_49,blocked,725.99
USER_0002,2025-11-19 18:18:21.471900,email_send,resource_12,blocked,345.51
USER_0014,2026-02-10 18:18:21.471900,data_download,resource_23,success,525.12
USER_0054,2025-12-04 18:18:21.471900,file_access,resource_48,success,676.59
USER_0086,2025-12-01 18:18:21.471900,data_download,resource_8,success,531.35
USER_0077,2026-02-14 18:18:21.471900,data_download,resource_50,success,271.87
USER_0014,2025-11-24 18:18:21.471900,data_download,resource_39,success,273.16
USER_0080,2026-02-12 18:18:21.471900,login,resource_43,failed,940.76
USER_0017,2026-01-24 18:18:21.471900,file_access,resource_31,blocked,125.9
USER_0052,2025-11-19 18:18:21.471900,login,resource_13,success,361.91
USER_0043,2025-12-19 18:18:21.471900,data_download,resource_24,failed,323.28
USER_0094,2026-01-15 18:18:21.471900,email_send,resource_23,success,922.39
USER_0030,2026-02-13 18:18:21.471900,file_access,resource_29,blocked,150.94
USER_0083,2025-12-11 18:18:21.471900,email_send,resource_37,success,633.41
USER_0026,2026-01-21 18:18:21.471900,login,resource_38,success,11.93
USER_0037,2026-02-01 18:18:21.471900,file_access,resource_48,blocked,341.26
USER_0013,2025-11-21 18:18:21.471900,file_access,resource_17,success,35.43
USER_0031,2026-01-09 18:18:21.471900,email_send,resource_2,success,859.09
USER_0045,2025-12-11 18:18:21.471900,login,resource_27,success,989.96
USER_0059,2025-12-13 18:18:21.471900,login,resource_38,blocked,675.35
USER_0020,2026-01-17 18:18:21.471900,data_download,resource_43,failed,549.33
USER_0005,2025-12-10 18:18:21.471900,login,resource_9,success,774.16
USER_0005,2026-02-14 18:18:21.471900,file_access,resource_8,success,132.1
USER_0006,2026-01-02 18:18:21.471900,email_send,resource_37,failed,669.21
USER_0062,2025-12-03 18:18:21.471900,data_download,resource_39,blocked,459.62
USER_0008,2025-11-20 18:18:21.471900,file_access,resource_29,blocked,676.28
USER_0096,2025-12-25 18:18:21.471900,file_access,resource_27,blocked,175.69
USER_0041,2025-12-31 18:18:21.471900,data_download,resource_36,failed,617.72
USER_0026,2025-11-30 18:18:21.471900,email_send,resource_24,failed,839.16
USER_0046,2026-01-26 18:18:21.471900,email_send,resource_2,blocked,205.61
USER_0094,2026-01-19 18:18:21.471900,login,resource_34,success,334.0
USER_0081,2025-11-20 18:18:21.471900,email_send,resource_40,blocked,42.29
USER_0064,2026-01-14 18:18:21.471900,data_download,resource_23,blocked,192.83
USER_0029,2025-12-20 18:18:21.471900,data_download,resource_20,failed,663.91
USER_0045,2026-01-02 18:18:21.471900,file_access,resource_33,success,755.54
USER_0091,2026-01-09 18:18:21.471900,file_access,resource_28,failed,859.27
USER_0084,2026-02-10 18:18:21.471900,data_download,resource_11,failed,708.92
USER_0055,2025-12-06 18:18:21.471900,data_download,resource_4,success,565.71
USER_0006,2025-12-14 18:18:21.471900,file_access,resource_25,failed,619.59
USER_0010,2025-12-02 18:18:21.471900,data_download,resource_43,blocked,957.55
USER_0095,2026-01-25 18:18:21.471900,file_access,resource_40,blocked,888.51
USER_0086,2025-11-25 18:18:21.471900,login,resource_46,failed,181.91
USER_0038,2026-01-27 18:18:21.471900,email_send,resource_21,blocked,126.19
USER_0085,2025-12-25 18:18:21.471900,data_download,resource_43,success,947.93
USER_0094,2025-12-05 18:18:21.471900,file_access,resource_37,success,145.42
USER_0037,2025-11-24 18:18:21.471900,email_send,resource_34,blocked,704.06
USER_0022,2026-01-07 18:18:21.471900,data_download,resource_23,failed,860.68
USER_0023,2026-02-09 18:18:21.471900,email_send,resource_46,success,874.84
USER_0085,2025-12-02 18:18:21.471900,login,resource_32,blocked,94.93
USER_0076,2025-12-01 18:18:21.471900,file_access,resource_17,blocked,267.39
USER_0054,2026-01-17 18:18:21.471900,login,resource_15,failed,988.34
USER_0008,2026-02-01 18:18:21.471900,file_access,resource_17,blocked,803.55
USER_0037,2026-01-18 18:18:21.471900,data_download,resource_28,blocked,798.94
USER_0077,2026-02-09 18:18:21.471900,file_access,resource_5,success,287.93
USER_0018,2026-02-05 18:18:21.471900,data_download,resource_40,failed,260.62
USER_0041,2026-02-08 18:18:21.471900,email_send,resource_30,blocked,917.1
USER_0001,2026-02-12 18:18:21.471900,login,resource_15,failed,187.3
USER_0054,2026-01-02 18:18:21.471900,file_access,resource_45,success,708.75
USER_0051,2025-12-13 18:18:21.471900,login,resource_37,blocked,592.61
USER_0035,2026-02-02 18:18:21.471900,login,resource_24,failed,298.83
USER_0009,2026-01-28 18:18:21.471900,email_send,resource_17,failed,279.52
USER_0059,2026-02-04 18:18:21.471900,file_access,resource_31,success,267.09
USER_0005,2025-12-12 18:18:21.471900,data_download,resource_17,blocked,13.34
USER_0078,2026-02-14 18:18:21.471900,email_send,resource_42,success,837.45
USER_0030,2026-01-08 18:18:21.471900,login,resource_14,blocked,139.4
USER_0033,2026-01-12 18:18:21.471900,data_download,resource_29,success,143.06
USER_0023,2026-02-14 18:18:21.471900,data_download,resource_32,success,920.62
USER_0064,2025-12-15 18:18:21.471900,email_send,resource_8,success,910.03
USER_0070,2026-01-30 18:18:21.471900,data_download,resource_45,failed,658.6
USER_0041,2025-12-12 18:18:21.471900,data_download,resource_26,success,892.56
USER_0019,2025-12-08 18:18:21.471900,login,resource_38,failed,884.74
USER_0004,2025-12-20 18:18:21.471900,email_send,resource_2,success,710.61
USER_0011,2026-01-28 18:18:21.471900,data_download,resource_22,blocked,15.03
USER_0077,2026-01-27 18:18:21.471900,email_send,resource_41,blocked,995.56
USER_0042,2025-12-04 18:18:21.471900,data_download,resource_13,failed,257.77
USER_0001,2026-01-27 18:18:21.471900,login,resource_49,blocked,130.13
USER_0079,2025-12-10 18:18:21.471900,file_access,resource_7,success,287.28
USER_0033,2026-02-02 18:18:21.471900,data_download,resource_2,success,457.12
USER_0003,2025-12-11 18:18:21.471900,login,resource_49,failed,11.87
USER_0068,2025-12-05 18:18:21.471900,data_download,resource_10,success,167.2
USER_0045,2026-02-11 18:18:21.471900,email_send,resource_46,failed,237.55
USER_0056,2025-11-28 18:18:21.471900,data_download,resource_44,success,294.83
USER_0037,2026-01-22 18:18:21.471900,file_access,resource_38,blocked,943.78
USER_0019,2025-11-21 18:18:21.471900,file_access,resource_20,blocked,632.96
USER_0018,2026-01-11 18:18:21.471900,email_send,resource_20,success,797.55
USER_0094,2025-12-18 18:18:21.471900,file_access,resource_18,success,300.01
USER_0068,2026-01-29 18:18:21.471900,email_send,resource_4,failed,177.55
USER_0065,2026-02-09 18:18:21.471900,data_download,resource_42,blocked,857.23
USER_0006,2025-12-15 18:18:21.471900,email_send,resource_27,success,995.26
USER_0014,2026-01-30 18:18:21.471900,file_access,resource_39,blocked,841.05
USER_0022,2025-11-23 18:18:21.471900,email_send,resource_15,blocked,193.74
USER_0010,2025-11-30 18:18:21.471900,file_access,resource_45,blocked,42.7
USER_0049,2026-01-08 18:18:21.471900,file_access,resource_22,success,944.15
USER_0004,2026-01-02 18:18:21.471900,login,resource_35,failed,915.79
USER_0041,2025-12-25 18:18:21.471900,file_access,resource_4,blocked,817.08
USER_0082,2026-02-16 18:18:21.471900,file_access,resource_7,blocked,955.19
USER_0099,2026-01-22 18:18:21.471900,file_access,resource_22,blocked,494.7
USER_0084,2026-01-02 18:18:21.471900,login,resource_9,blocked,608.31
USER_0045,2025-12-23 18:18:21.471900,file_access,resource_25,failed,267.25
USER_0004,2025-12-19 18:18:21.471900,email_send,resource_9,blocked,955.85
USER_0041,2026-01-05 18:18:21.471900,login,resource_34,blocked,8.88
USER_0077,2025-12-07 18:18:21.471900,login,resource_24,success,472.1
USER_0027,2025-12-21 18:18:21.471900,email_send,resource_34,failed,273.61
USER_0073,2026-01-16 18:18:21.471900,login,resource_48,success,527.37
USER_0024,2026-01-22 18:18:21.471900,data_download,resource_30,blocked,737.74
USER_0071,2026-01-31 18:18:21.471900,login,resource_18,failed,332.21
USER_0093,2026-02-12 18:18:21.471900,email_send,resource_4,success,965.81
USER_0078,2026-02-07 18:18:21.471900,data_download,resource_1,failed,296.68
USER_0077,2026-01-28 18:18:21.471900,file_access,resource_1,success,461.12
USER_0088,2026-02-08 18:18:21.471900,file_access,resource_11,success,465.92
USER_0028,2026-02-06 18:18:21.471900,login,resource_11,blocked,198.89
USER_0031,2025-12-31 18:18:21.471900,login,resource_42,blocked,94.43
USER_0036,2025-11-28 18:18:21.471900,login,resource_11,success,174.07
USER_0071,2025-12-12 18:18:21.471900,email_send,resource_41,success,569.37
USER_0090,2026-01-21 18:18:21.471900,login,resource_29,failed,138.68
USER_0017,2025-12-03 18:18:21.471900,file_access,resource_2,failed,556.63
USER_0076,2025-12-27 18:18:21.471900,email_send,resource_17,failed,819.42
USER_0077,2025-11-29 18:18:21.471900,login,resource_27,failed,579.59
USER_0091,2026-01-07 18:18:21.471900,data_download,resource_43,success,858.38
USER_0058,2026-02-12 18:18:21.471900,data_download,resource_5,success,186.2
USER_0046,2026-02-09 18:18:21.471900,file_access,resource_49,blocked,911.61
USER_0044,2025-12-22 18:18:21.471900,data_download,resource_39,failed,757.26
USER_0032,2026-02-15 18:18:21.471900,email_send,resource_37,failed,874.47
USER_0024,2026-01-04 18:18:21.471900,file_access,resource_16,failed,19.77
USER_0041,2025-11-19 18:18:21.471900,file_access,resource_36,failed,304.33
USER_0013,2026-01-02 18:18:21.471900,email_send,resource_31,blocked,879.29
USER_0012,2025-11-30 18:18:21.471900,file_access,resource_47,blocked,528.75
USER_0075,2025-12-18 18:18:21.471900,login,resource_8,success,189.63
USER_0057,2026-02-09 18:18:21.471900,email_send,resource_4,blocked,403.74
USER_0016,2026-01-06 18:18:21.471900,email_send,resource_46,blocked,253.88
USER_0033,2025-11-24 18:18:21.471900,data_download,resource_34,success,296.89
USER_0048,2026-01-09 18:18:21.471900,login,resource_31,success,182.36
USER_0031,2025-12-09 18:18:21.471900,email_send,resource_40,success,801.02
USER_0051,2025-12-25 18:18:21.471900,file_access,resource_16,blocked,389.83
USER_0053,2026-01-03 18:18:21.471900,data_download,resource_48,failed,636.96
USER_0049,2025-12-13 18:18:21.471900,file_access,resource_3,blocked,104.71
USER_0040,2025-11-24 18:18:21.471900,file_access,resource_23,blocked,784.48
USER_0029,2026-02-05 18:18:21.471900,data_download,resource_6,success,75.55
USER_0075,2025-11-19 18:18:21.471900,login,resource_6,blocked,279.38
USER_0083,2025-12-02 18:18:21.471900,data_download,resource_9,failed,434.78
USER_0024,2026-01-11 18:18:21.471900,file_access,resource_50,blocked,70.67
USER_0080,2025-12-18 18:18:21.471900,login,resource_9,failed,900.86
USER_0049,2026-01-31 18:18:21.471900,data_download,resource_6,blocked,653.79
USER_0074,2025-12-30 18:18:21.471900,login,resource_29,failed,52.5
USER_0012,2025-12-10 18:18:21.471900,email_send,resource_43,blocked,281.05
USER_0010,2025-12-11 18:18:21.471900,data_download,resource_25,success,634.19
USER_0061,2025-11-21 18:18:21.471900,data_download,resource_39,success,949.26
USER_0027,2026-02-13 18:18:21.471900,data_download,resource_12,success,894.38
USER_0001,2025-12-23 18:18:21.471900,file_access,resource_47,failed,72.56
USER_0084,2025-11-26 18:18:21.471900,email_send,resource_16,success,766.52
USER_0099,2025-12-03 18:18:21.471900,email_send,resource_30,failed,784.05
USER_0076,2025-11-23 18:18:21.471900,data_download,resource_19,success,597.74
USER_0071,2025-11-23 18:18:21.471900,data_download,resource_21,failed,263.45
USER_0046,2025-12-07 18:18:21.471900,login,resource_8,failed,42.03
USER_0076,2026-01-12 18:18:21.471900,file_access,resource_41,success,755.07
USER_0018,2025-12-24 18:18:21.471900,data_download,resource_37,blocked,393.93
USER_0094,2025-12-30 18:18:21.471900,file_access,resource_8,blocked,123.03
USER_0096,2026-01-12 18:18:21.471900,email_send,resource_50,failed,337.49
USER_0023,2025-11-24 18:18:21.471900,email_send,resource_23,blocked,839.11
USER_0076,2026-02-04 18:18:21.471900,login,resource_44,success,779.57
USER_0018,2025-11-22 18:18:21.471900,data_download,resource_9,blocked,816.06
USER_0006,2026-02-15 18:18:21.471900,data_download,resource_39,failed,413.99
USER_0070,2025-12-09 18:18:21.471900,file_access,resource_15,failed,834.28
USER_0091,2026-01-29 18:18:21.471900,data_download,resource_14,failed,251.13
USER_0069,2025-12-29 18:18:21.471900,login,resource_16,failed,631.55
USER_0034,2025-12-26 18:18:21.471900,data_download,resource_16,success,613.0
USER_0027,2026-01-23 18:18:21.471900,file_access,resource_44,blocked,859.93
USER_0015,2026-01-30 18:18:21.471900,data_download,resource_11,failed,375.83
USER_0049,2026-01-16 18:18:21.471900,login,resource_32,blocked,492.76
USER_0047,2025-12-06 18:18:21.471900,login,resource_4,success,478.17
USER_0084,2026-01-18 18:18:21.471900,login,resource_17,success,389.31
USER_0027,2026-01-25 18:18:21.471900,login,resource_1,blocked,658.86
USER_0080,2025-12-01 18:18:21.471900,email_send,resource_6,blocked,503.08
USER_0069,2026-01-07 18:18:21.471900,email_send,resource_9,success,711.89
USER_0074,2025-11-19 18:18:21.471900,data_download,resource_23,success,941.4
USER_0019,2026-01-13 18:18:21.471900,data_download,resource_34,blocked,842.18
USER_0045,2025-12-01 18:18:21.471900,login,resource_30,blocked,783.8
USER_0076,2026-02-14 18:18:21.471900,email_send,resource_40,blocked,92.17
USER_0001,2026-01-03 18:18:21.471900,data_download,resource_8,success,12.17
USER_0094,2026-02-11 18:18:21.471900,file_access,resource_42,failed,430.33
USER_0093,2025-12-31 18:18:21.471900,email_send,resource_22,blocked,286.14
USER_0039,2025-12-29 18:18:21.471900,file_access,resource_30,failed,326.59
USER_0012,2025-11-20 18:18:21.471900,login,resource_19,success,396.39
USER_0063,2025-11-27 18:18:21.471900,file_access,resource_26,success,475.39
USER_0049,2025-11-20 18:18:21.471900,data_download,resource_20,blocked,237.05
USER_0020,2025-12-02 18:18:21.471900,file_access,resource_6,success,684.22
USER_0062,2026-02-06 18:18:21.471900,login,resource_42,blocked,536.79
USER_0077,2025-11-29 18:18:21.471900,file_access,resource_40,success,574.78
USER_0052,2026-02-16 18:18:21.471900,file_access,resource_2,success,719.36
USER_0071,2025-11-28 18:18:21.471900,email_send,resource_40,failed,850.83
USER_0016,2026-01-30 18:18:21.471900,file_access,resource_19,failed,929.11
USER_0032,2026-01-30 18:18:21.471900,email_send,resource_23,success,777.34
USER_0067,2026-01-05 18:18:21.471900,data_download,resource_25,failed,188.44
USER_0051,2025-11-28 18:18:21.471900,login,resource_29,blocked,976.82
USER_0030,2026-02-09 18:18:21.471900,file_access,resource_16,success,781.55
USER_0007,2026-01-06 18:18:21.471900,data_download,resource_39,blocked,60.14
USER_0094,2025-12-21 18:18:21.471900,email_send,resource_28,blocked,701.2
USER_0037,2026-01-13 18:18:21.471900,file_access,resource_12,success,560.88
USER_0035,2025-12-15 18:18:21.471900,file_access,resource_25,failed,3.39
USER_0060,2026-02-07 18:18:21.471900,file_access,resource_26,failed,942.3
USER_0016,2025-11-28 18:18:21.471900,file_access,resource_41,failed,518.17
USER_0098,2025-12-17 18:18:21.471900,file_access,resource_27,success,549.01
USER_0025,2026-01-09 18:18:21.471900,data_download,resource_8,success,271.44
USER_0084,2025-12-27 18:18:21.471900,file_access,resource_23,success,3.53
USER_0040,2026-01-31 18:18:21.471900,file_access,resource_25,blocked,41.2
USER_0095,2025-11-25 18:18:21.471900,file_access,resource_25,success,528.05
USER_0072,2025-12-05 18:18:21.471900,login,resource_24,blocked,529.08
USER_0052,2026-01-13 18:18:21.471900,data_download,resource_14,success,189.28
USER_0089,2026-02-07 18:18:21.471900,login,resource_27,success,269.22
USER_0002,2026-01-16 18:18:21.471900,file_access,resource_9,blocked,610.52
USER_0014,2026-01-10 18:18:21.471900,file_access,resource_33,success,598.06
USER_0090,2026-02-10 18:18:21.471900,email_send,resource_19,failed,154.67
USER_0056,2025-12-16 18:18:21.471900,data_download,resource_45,success,272.76
USER_0006,2026-01-22 18:18:21.471900,login,resource_10,success,217.19
USER_0085,2026-01-13 18:18:21.471900,email_send,resource_8,success,621.47
USER_0049,2025-11-22 18:18:21.471900,login,resource_46,success,775.14
USER_0076,2026-02-04 18:18:21.471900,file_access,resource_36,success,400.05
USER_0037,2025-12-15 18:18:21.471900,email_send,resource_19,blocked,146.9
USER_0067,2025-12-18 18:18:21.471900,file_access,resource_24,success,756.67
USER_0012,2026-01-12 18:18:21.471900,file_access,resource_1,success,341.88
USER_0056,2025-12-04 18:18:21.471900,file_access,resource_25,failed,114.9
USER_0040,2025-12-23 18:18:21.471900,data_download,resource_3,blocked,923.54
USER_0043,2026-02-03 18:18:21.471900,data_download,resource_6,failed,181.33
USER_0073,2026-01-14 18:18:21.471900,login,resource_48,blocked,652.83
USER_0004,2025-11-23 18:18:21.471900,data_download,resource_43,failed,747.05
USER_0073,2026-02-13 18:18:21.471900,login,resource_41,blocked,337.65
USER_0007,2025-11-25 18:18:21.471900,file_access,resource_45,failed,66.35
USER_0026,2026-01-30 18:18:21.471900,file_access,resource_47,failed,408.12
USER_0040,2025-12-25 18:18:21.471900,file_access,resource_20,blocked,15.01
USER_0034,2025-12-31 18:18:21.471900,data_download,resource_33,success,963.66
USER_0064,2026-01-25 18:18:21.471900,file_access,resource_7,failed,656.07
USER_0079,2025-11-22 18:18:21.471900,login,resource_43,success,61.96
USER_0053,2025-12-30 18:18:21.471900,data_download,resource_48,blocked,465.75
USER_0086,2025-12-11 18:18:21.471900,login,resource_33,failed,855.04
USER_0002,2026-01-10 18:18:21.471900,login,resource_43,failed,156.5
USER_0083,2026-01-29 18:18:21.471900,email_send,resource_37,blocked,719.19
USER_0020,2026-01-26 18:18:21.471900,login,resource_21,success,790.65
USER_0051,2026-01-28 18:18:21.471900,login,resource_29,blocked,137.02
USER_0050,2026-01-07 18:18:21.471900,login,resource_39,blocked,851.24
USER_0073,2025-12-05 18:18:21.471900,file_access,resource_41,success,559.8
USER_0096,2026-02-08 18:18:21.471900,email_send,resource_31,failed,187.2
USER_0018,2025-11-18 18:18:21.471900,email_send,resource_20,blocked,727.51
USER_0010,2025-12-09 18:18:21.471900,data_download,resource_1,failed,257.4
USER_0061,2025-11-23 18:18:21.471900,login,resource_14,success,53.2
USER_0076,2025-12-13 18:18:21.471900,login,resource_17,failed,165.63
USER_0014,2025-11-19 18:18:21.471900,email_send,resource_1,success,368.02
USER_0090,2026-01-17 18:18:21.471900,login,resource_37,blocked,873.58
USER_0067,2026-01-17 18:18:21.471900,file_access,resource_3,success,990.3
USER_0031,2025-11-20 18:18:21.471900,email_send,resource_12,failed,990.05
USER_0042,2025-12-11 18:18:21.471900,login,resource_16,success,924.25
USER_0016,2026-01-16 18:18:21.471900,file_access,resource_23,failed,641.68
USER_0023,2025-12-25 18:18:21.471900,data_download,resource_31,success,109.64
USER_0024,2026-01-20 18:18:21.471900,data_download,resource_43,success,673.49
USER_0090,2026-02-09 18:18:21.471900,file_access,resource_15,failed,313.41
USER_0089,2026-02-02 18:18:21.471900,data_download,resource_22,blocked,949.13
USER_0046,2025-12-13 18:18:21.471900,data_download,resource_45,blocked,655.82
USER_0052,2025-12-13 18:18:21.471900,file_access,resource_44,failed,507.29
USER_0097,2026-02-01 18:18:21.471900,email_send,resource_8,blocked,483.75
USER_0001,2025-12-22 18:18:21.471900,email_send,resource_21,failed,69.88
USER_0037,2025-12-22 18:18:21.471900,email_send,resource_48,success,501.52
USER_0098,2026-01-05 18:18:21.471900,login,resource_23,failed,965.56
USER_0034,2026-01-15 18:18:21.471900,data_download,resource_43,blocked,547.18
USER_0037,2025-12-31 18:18:21.471900,login,resource_20,blocked,900.16
USER_0048,2026-01-08 18:18:21.471900,file_access,resource_10,failed,719.04
USER_0026,2026-01-05 18:18:21.471900,data_download,resource_34,failed,947.7
USER_0069,2026-01-01 18:18:21.471900,data_download,resource_11,failed,352.18
USER_0041,2025-12-28 18:18:21.471900,file_access,resource_46,success,625.26
USER_0053,2026-01-11 18:18:21.471900,login,resource_26,failed,559.23
USER_0094,2025-12-20 18:18:21.471900,file_access,resource_11,failed,41.3
USER_0083,2026-01-11 18:18:21.471900,file_access,resource_10,success,645.83
USER_0087,2025-12-30 18:18:21.471900,data_download,resource_49,failed,106.86
USER_0070,2026-02-05 18:18:21.471900,email_send,resource_7,blocked,31.89
USER_0088,2026-01-11 18:18:21.471900,email_send,resource_21,success,30.92
USER_0096,2025-12-08 18:18:21.471900,file_access,resource_39,failed,980.39
USER_0074,2025-11-28 18:18:21.471900,email_send,resource_48,success,267.57
USER_0083,2025-11-30 18:18:21.471900,login,resource_32,failed,548.19
USER_0024,2025-11-30 18:18:21.471900,file_access,resource_46,blocked,113.41
USER_0021,2026-01-07 18:18:21.471900,email_send,resource_19,failed,621.91
USER_0053,2025-12-07 18:18:21.471900,file_access,resource_21,success,992.47
USER_0014,2026-02-14 18:18:21.471900,login,resource_14,failed,659.33
USER_0018,2026-01-29 18:18:21.471900,login,resource_28,blocked,5.79
USER_0075,2026-01-10 18:18:21.471900,file_access,resource_9,failed,496.32
USER_0027,2026-01-30 18:18:21.471900,data_download,resource_9,blocked,862.37
USER_0036,2026-01-28 18:18:21.471900,file_access,resource_39,success,783.13
USER_0094,2025-12-12 18:18:21.471900,file_access,resource_15,success,87.14
USER_0081,2025-12-17 18:18:21.471900,file_access,resource_27,failed,518.75
USER_0066,2026-01-27 18:18:21.471900,login,resource_43,failed,486.81
USER_0027,2025-12-02 18:18:21.471900,data_download,resource_49,blocked,948.26
USER_0063,2025-11-19 18:18:21.471900,data_download,resource_28,failed,229.52
USER_0043,2026-01-02 18:18:21.471900,email_send,resource_27,failed,790.78
USER_0038,2026-01-18 18:18:21.471900,data_download,resource_10,success,348.57
USER_0085,2025-12-28 18:18:21.471900,login,resource_16,failed,418.8
USER_0008,2025-11-23 18:18:21.471900,file_access,resource_41,failed,477.76
USER_0065,2026-01-23 18:18:21.471900,email_send,resource_22,blocked,211.71
USER_0053,2025-12-07 18:18:21.471900,email_send,resource_16,failed,464.88
USER_0089,2025-12-08 18:18:21.471900,file_access,resource_28,success,654.38
USER_0095,2026-02-15 18:18:21.471900,data_download,resource_36,success,732.3
USER_0044,2025-11-20 18:18:21.471900,login,resource_26,failed,345.1
USER_0056,2025-11-30 18:18:21.471900,data_download,resource_12,success,410.89
USER_0077,2026-01-14 18:18:21.471900,login,resource_7,failed,240.05
USER_0015,2026-01-04 18:18:21.471900,email_send,resource_1,blocked,364.29
USER_0047,2026-01-07 18:18:21.471900,file_access,resource_29,failed,215.53
USER_0033,2025-12-18 18:18:21.471900,data_download,resource_14,success,762.18
USER_0033,2025-12-26 18:18:21.471900,login,resource_38,success,92.33
USER_0079,2025-12-28 18:18:21.471900,file_access,resource_6,failed,167.23
USER_0050,2026-01-02 18:18:21.471900,login,resource_38,blocked,823.32
USER_0075,2025-12-22 18:18:21.471900,data_download,resource_7,failed,967.43
USER_0014,2026-01-09 18:18:21.471900,email_send,resource_30,failed,977.72
USER_0061,2026-01-05 18:18:21.471900,email_send,resource_43,success,136.64
USER_0058,2026-01-06 18:18:21.471900,email_send,resource_49,blocked,40.7
USER_0093,2025-12-20 18:18:21.471900,data_download,resource_44,blocked,374.01
USER_0063,2025-12-23 18:18:21.471900,login,resource_35,blocked,950.83
USER_0081,2026-02-07 18:18:21.471900,data_download,resource_21,blocked,214.18
USER_0097,2026-01-30 18:18:21.471900,data_download,resource_21,blocked,822.79
USER_0070,2025-12-14 18:18:21.471900,data_download,resource_8,blocked,803.2
USER_0091,2026-01-28 18:18:21.471900,email_send,resource_21,blocked,196.9
